No,Ticker,Company Name,Sector,Sparkline,Price,Change%,Change,PriceOpen,High,Low,ClosePrev,Gap_Pct,Gap_Flag,Volume,Vol_Avg,Vol_Ratio,Vol_Flag,Daily_Range_Pct,Vol_Level,MarketCap,PE,PE_Grade,EPS,Beta,52W High,52W Low,Dist to 52W High,Dist_52W_Low,52W_Range_Pct,Range_Signal,MA20,MA50,MA200,Support,Breakout,Reversal,BSJP,Signal,Trend,Score,Score v2,Rank,Final_Signal,SL_Practical,TP_Target,RR_Ratio,ATR14,ATR %,RSI14,RSI Signal,Status,Volume_Flag,Liquidity_Score,Momentum_Score,ARA_Score,ARA_Dist_Pct,ARA_Stage,Gap_Score,Last Update,Clean Ticker
,IDX:TBIG,Tower Bersama Infrastructure T,Infrastructure,,1430,-0.35,-5,1425,1450,1425,1435,-0.7,➡️ FLAT OPEN,237700,2153623,0.11,NORMAL,1.75,💤 LOW,32172940000000,22.75,PREMIUM,62.64,,2950,1220,-51.52542373,18.03,12.72,🟢 NEAR BOTTOM,1441.785714,1468.387097,1788.643411,1281,,,🟡 HOLD,HOLD,SIDEWAYS,18,33.59,🔥 Watchlist,✅ CONFIRM BUY,1397.77,1716,8.87,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/19/1900 7:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TBIG
,IDX:TBLA,Tunas Baru Lampung Tbk.,Consumer Non-Cyclicals,,680,1.49,5,690,690,670,670,2.99,➡️ FLAT OPEN,918200,2957513,0.31,NORMAL,2.94,💤 LOW,4067126775000,4.53,CHEAP,149.96,,895,530,-24.02234637,23.58,34.25,🟡 LOWER HALF,608.9285714,645.6451613,674.8062016,556.5,,,🟡 HOLD,BUY,SIDEWAYS,52,22.79,⚠️ AVOID,✅ CONFIRM BUY,609.15,751,1,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/17/1900 19:12:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TBLA
,IDX:TBMS,Tembaga Mulia Semanan Tbk.,Basic Materials,,1265,4.98,60,1255,1345,1210,1205,4.15,⬆️ GAP UP,29900,28993,1.03,NORMAL,10.67,🌋 VERY HIGH,929370200000,7.52,CHEAP,168.15,,1725,800,-26.66666667,60,51.89,⚡ MID ZONE,1226.428571,1280.322581,1345.736434,840,,,🟡 HOLD,STRONG_BUY,UP,64,29.62,⚠️ AVOID,✅ CONFIRM BUY,1193.42,1417,2.12,,,,,🟢 ACTIVE,📉 LOW,,,2/14/1900 0:00:00,1/15/1900 0:00:00,🟢 EARLY,📈 GAP UP,2026-06-24 10:17:31,TBMS
,IDX:TCID,Mandom Indonesia Tbk.,Consumer Non-Cyclicals,,2770,0,0,,,,2770,-100,⬇️ GAP DOWN,0,63367,0,NORMAL,,—,1113908964000,99.06,OVERVALUED,27.96,,4080,2090,-32.10784314,33.01,34.67,🟡 LOWER HALF,2789.285714,2820,2924.263566,2194.5,,,🟡 HOLD,HOLD,SIDEWAYS,27,23.6,⚠️ AVOID,❌ AVOID,2705.01,3202,6.65,,,,,🟢 ACTIVE,📉 LOW,,,1/24/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TCID
,IDX:TCPI,Transcoal Pacific Tbk.,Transportation & Logistics,,7325,-3.3,-200,7625,7650,7275,7575,0.66,➡️ FLAT OPEN,317200,5160520,0.06,NORMAL,5.12,🔥 HIGH,36875000000000,281.49,OVERVALUED,26.2,,13725,5050,-46.63023679,49.39,27.6,🟡 LOWER HALF,8942.857143,10320.16129,10510.27132,5302.5,,,🟡 HOLD,SELL,DOWN,22,23.61,⚠️ AVOID,❌ AVOID,8768.8,8790,,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/18/1900 9:36:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TCPI
,IDX:TDPM,Tianrong Chemicals Industry Tb,Basic Materials,,119,0,0,,,,119,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,,,—,,,121,118,-1.652892562,0.85,33.33,🟡 LOWER HALF,,,,123.9,,,🟡 HOLD,HOLD,SIDEWAYS,38,10.74,⚠️ AVOID,➖ NEUTRAL,110.67,120,0.12,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TDPM
,IDX:TEBE,Dana Brata Luhur Tbk.,Energy,,1020,-0.49,0,1020,1040,1015,1020,0,➡️ FLAT OPEN,117600,1309317,0.09,NORMAL,2.45,💤 LOW,1310700000000,9.04,CHEAP,112.26,,4530,620,-77.48344371,65.04,10.22,🟢 NEAR BOTTOM,987.5,1060.645161,1590.348837,651,,,🟡 HOLD,HOLD,SIDEWAYS,38,43.84,🔥 Watchlist,❌ AVOID,959.01,1224,3.34,,,,,🟢 ACTIVE,📉 LOW,,,1/12/1900 0:00:00,1/19/1900 0:00:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TEBE
,IDX:TECH,Indosterling Technomedia Tbk.,Technology,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,62815000000,,—,,,50,50,0,0,,—,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,46.5,50,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TECH
,IDX:TELE,Omni Inovasi Indonesia Tbk.,Technology,,9,0,0,,,,9,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,65798370000,,—,-4.2,,10,9,-10,0,0,🟢 NEAR BOTTOM,,,,9.45,,,🟡 HOLD,HOLD,SIDEWAYS,30,15,⚠️ AVOID,➖ NEUTRAL,8.37,9,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TELE
,IDX:TFAS,Telefast Indonesia Tbk.,Technology,,194,0,0,193,194,192,194,-0.52,➡️ FLAT OPEN,21700,392623,0.06,NORMAL,1.03,💤 LOW,323333204000,,—,-12.98,,482,114,-59.75103734,73.68,22.83,🟡 LOWER HALF,196.7857143,207.1935484,238.8139535,119.7,,,🟡 HOLD,HOLD,SIDEWAYS,29,35.75,🔥 Watchlist,❌ AVOID,191.8,233,—,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TFAS
,IDX:TFCO,Tifico Fiber Indonesia Tbk.,Basic Materials,,585,0,0,,,,585,-100,⬇️ GAP DOWN,0,787,0,NORMAL,,—,2821498875000,,—,-18.84,,1165,498,-49.78540773,17.47,13.04,🟢 NEAR BOTTOM,626.1111111,634.7619048,775.7236842,522.9,,,🟡 HOLD,HOLD,SIDEWAYS,22,33.41,🔥 Watchlist,❌ AVOID,604.79,702,,,,,,🟢 ACTIVE,📉 LOW,,,1/24/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TFCO
,IDX:TGKA,Tigaraksa Satria Tbk.,Consumer Non-Cyclicals,,4900,0,0,,,,4900,-100,⬇️ GAP DOWN,0,6243,0,ILLIQUID,,—,4500615000000,10.82,FAIR,453.07,,6450,4460,-24.03100775,9.87,12.43,🟢 NEAR BOTTOM,4690,4818.833333,4913.690476,4683,,,🟡 HOLD,HOLD,SIDEWAYS,42,21.12,⚠️ AVOID,➖ NEUTRAL,4557,5412,1.49,,,,,🟢 ACTIVE,📉 LOW,,,2/8/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TGKA
,IDX:TGRA,Terregra Asia Energy Tbk.,Energy,,27,0,0,,,,27,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,74250000000,,—,-9.1,,31,27,-12.90322581,0,0,🟢 NEAR BOTTOM,,,,28.35,,,🟡 HOLD,HOLD,SIDEWAYS,30,16.45,⚠️ AVOID,➖ NEUTRAL,25.11,28,0.53,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TGRA
,IDX:TGUK,Platinum Wahab Nusantara Tbk.,Consumer Cyclicals,,137,0,0,,,,137,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,489288787000,,—,-5.92,,137,102,0,34.31,100,🔴 NEAR 52W HIGH,,,,107.1,,,🟡 HOLD,HOLD,SIDEWAYS,31,7.45,⚠️ AVOID,➖ NEUTRAL,127.41,137,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TGUK
,IDX:TIFA,KDB Tifa Finance Tbk.,Financials,,276,3.76,10,276,276,276,266,3.76,⬆️ GAP UP,100,127407,0,NORMAL,0,💤 LOW,980410788000,15.84,FAIR,17.42,,730,252,-62.19178082,6.35,3.35,🟢 NEAR BOTTOM,280.8571429,307.4193548,385.4341085,264.6,,,🟡 HOLD,STRONG_BUY,UP,32,47.75,🔥 Watchlist,✅ CONFIRM BUY,276,331,,,,,,🟢 ACTIVE,📉 LOW,,,1/24/1900 0:00:00,1/16/1900 0:00:00,🟢 EARLY,📈 GAP UP,2026-06-24 10:17:31,TIFA
,IDX:TINS,Timah Tbk.,Basic Materials,,3690,2.16,88.19,3660,3780,3630,3621.81,1.05,➡️ FLAT OPEN,12078100,83793150,0.14,NORMAL,4.07,NORMAL,27407734720000,10.24,FAIR,362.19,,4720,980,-21.8220339,276.53,72.46,🟠 UPPER ZONE,3333.571429,3412.580645,3530.465116,1029,,,🟡 HOLD,STRONG_BUY,UP,53,17.89,⚠️ AVOID,❌ AVOID,3431.7,4030,1.32,,,,,🟢 ACTIVE,📉 LOW,,,1/26/1900 0:00:00,1/17/1900 12:00:00,🟢 EARLY,➖ FLAT,2026-06-24 10:17:31,TINS
,IDX:TIRA,Tira Austenite Tbk,Industrials,,750,14.5,0,655,775,600,655,0,➡️ FLAT OPEN,62500,701060,0.09,NORMAL,23.33,🌋 VERY HIGH,435120000000,53.46,OVERVALUED,14.03,,2300,468,-67.39130435,37.82,9.66,🟢 NEAR BOTTOM,617.5,658.2258065,1034.069767,491.4,,,🟡 HOLD,STRONG_BUY,UP,49,68.94,⭐ Strong Buy,✅ CONFIRM BUY,599.85,900,1,,,28.02,,🟢 ACTIVE,📉 LOW,,,3/14/1900 0:00:00,1/7/1900 9:36:00,🟡 MOMENTUM,➖ FLAT,2026-06-24 10:17:31,TIRA
,IDX:TIRT,Tirta Mahakam Resources Tbk,Basic Materials,,640,0,0,,,640,640,-100,⬇️ GAP DOWN,15700,486420,0.03,NORMAL,,—,647535360000,,—,-27.35,,1000,48,-36,1233.33,62.18,⚡ MID ZONE,505.3571429,474.4193548,479.21,50.4,,,🟡 HOLD,HOLD,SIDEWAYS,54,18.75,⚠️ AVOID,❌ AVOID,595.2,759,2.66,,,,,🟢 ACTIVE,📉 LOW,,,2/8/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TIRT
,IDX:TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,Basic Materials,,6050,1.68,100,6000,6150,6000,5950,0.84,➡️ FLAT OPEN,1091500,7656070,0.14,NORMAL,2.48,💤 LOW,18834999150000,4.08,CHEAP,1477.81,,11300,4400,-46.46017699,36.36,23.19,🟡 LOWER HALF,5571.785714,6502.580645,7766.899225,4620,,,🟡 HOLD,BUY,SIDEWAYS,51,33.86,🔥 Watchlist,➖ NEUTRAL,5580,7260,2.57,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/14/1900 7:12:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TKIM
,IDX:TLDN,Teladan Prima Agro Tbk.,Consumer Non-Cyclicals,,520,0,0,520,530,515,520,0,➡️ FLAT OPEN,39700,844580,0.05,NORMAL,2.88,💤 LOW,6732195600000,6.29,CHEAP,82.61,,925,416,-43.78378378,21.39,17.49,🟡 LOWER HALF,493,541.0322581,635.9069767,436.8,,,🟡 HOLD,HOLD,SIDEWAYS,44,29.89,⚠️ AVOID,❌ AVOID,478.99,624,2.54,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TLDN
,IDX:TLKM,Telkom Indonesia (Persero) Tbk,Infrastructure,,2540,-0.39,0,2570,2590,2530,2540,1.18,➡️ FLAT OPEN,40669500,199141623,0.2,NORMAL,2.36,💤 LOW,251618064200000,15.39,FAIR,165.07,,3990,2350,-36.34085213,9.79,14.02,🟢 NEAR BOTTOM,2738.571429,2869.354839,3245.813953,2467.5,,,🟡 HOLD,HOLD,SIDEWAYS,22,26.64,⚠️ AVOID,✅ CONFIRM BUY,2672.03,3019,,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/19/1900 0:00:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TLKM
,IDX:TMAS,Temas Tbk.,Transportation & Logistics,,114,-0.88,0,114,115,112,114,0,➡️ FLAT OPEN,782800,3818247,0.21,NORMAL,2.63,💤 LOW,6446819500000,12.46,FAIR,9.15,,204,105,-44.11764706,8.57,9.09,🟢 NEAR BOTTOM,116.2142857,119.0322581,133.0077519,110.25,,,🟡 HOLD,REDUCE,SIDEWAYS,22,29.51,⚠️ AVOID,✅ CONFIRM BUY,112.97,137,—,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/24/1900 21:36:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TMAS
,IDX:TMPO,Tempo Intimedia Tbk.,Consumer Cyclicals,,105,0,0,105,107,104,105,0,➡️ FLAT OPEN,229300,12203260,0.02,NORMAL,2.86,💤 LOW,111124965000,45.58,OVERVALUED,2.33,,272,80,-61.39705882,31.25,13.02,🟢 NEAR BOTTOM,108.0714286,113.8387097,140.0232558,84,,,🟡 HOLD,HOLD,SIDEWAYS,19,38.32,🔥 Watchlist,❌ AVOID,104.76,126,—,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TMPO
,IDX:TNCA,Trimuda Nuansa Citra Tbk.,Transportation & Logistics,,143,2.14,3,141,143,136,140,0.71,➡️ FLAT OPEN,47700,712253,0.07,NORMAL,4.9,NORMAL,60294520000,,—,,,338,120,-57.69230769,15.83,8.72,🟢 NEAR BOTTOM,142.0714286,163.1935484,203.6976744,126,,,🟡 HOLD,STRONG_BUY,UP,42,41.52,🔥 Watchlist,➖ NEUTRAL,139.29,172,7.82,,,,,🟢 ACTIVE,📉 LOW,,,1/24/1900 0:00:00,1/23/1900 7:12:00,🟢 EARLY,➖ FLAT,2026-06-24 10:17:31,TNCA
,IDX:TOBA,TBS Energi Utama Tbk.,Energy,,402,-0.98,-6,410,414,404,408,0.49,➡️ FLAT OPEN,713900,12005120,0.06,NORMAL,2.49,💤 LOW,3394360896000,,—,-238.01,,1575,300,-74.47619048,34.67,8.16,🟢 NEAR BOTTOM,386.5714286,456.2580645,650.1472868,315,,,🟡 HOLD,REDUCE,SIDEWAYS,31,42.74,🔥 Watchlist,✅ CONFIRM BUY,378.04,482,3.34,,,,,🟢 ACTIVE,📉 LOW,,,1/30/1900 0:00:00,1/20/1900 4:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TOBA
,IDX:TOOL,Rohartindo Nusantara Luas Tbk.,Industrials,,69,13.11,8,61,77,61,61,0,➡️ FLAT OPEN,316809600,89705563,3.53,NORMAL,23.19,🌋 VERY HIGH,141451311000,,—,-4.5,,117,50,-41.02564103,20,14.93,🟢 NEAR BOTTOM,57.35714286,69.25806452,66.0620155,52.5,,,🟡 HOLD,STRONG_BUY,UP,72,53.98,⭐ Strong Buy,❌ AVOID,56.45,83,1.12,,,,,🟢 ACTIVE,⚠️ HIGH,,,3/31/1900 0:00:00,1/15/1900 4:48:00,🟡 MOMENTUM,➖ FLAT,2026-06-24 10:17:31,TOOL
,IDX:TOPS,Totalindo Eka Persada Tbk.,Industrials,,1,0,0,,,,1,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,33330000000,,—,,,2,1,-50,0,0,🟢 NEAR BOTTOM,,,,1.05,,,🟡 HOLD,HOLD,SIDEWAYS,30,35,🔥 Watchlist,➖ NEUTRAL,0.93,1,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TOPS
,IDX:TOSK,Topindo Solusi Komunika Tbk.,Technology,,59,0,0,60,60,58,59,1.69,➡️ FLAT OPEN,226000,15681493,0.01,NORMAL,3.39,NORMAL,258141343000,57.63,OVERVALUED,1.02,,136,50,-56.61764706,18,10.47,🟢 NEAR BOTTOM,55.64285714,57.90322581,65.55813953,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,35,36.78,🔥 Watchlist,➖ NEUTRAL,54.87,71,2.91,,,,,🟢 ACTIVE,📉 LOW,,,1/14/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TOSK
,IDX:TOTL,Total Bangun Persada Tbk.,Industrials,,1080,1.41,15,1065,1080,1065,1065,0,➡️ FLAT OPEN,140000,4507357,0.03,NORMAL,1.39,💤 LOW,3665750000000,8.28,CHEAP,129.8,,1290,645,-16.27906977,65.89,65.89,⚡ MID ZONE,1051.071429,1101.451613,1071.356589,677.25,,,🟡 HOLD,BUY,SIDEWAYS,51,16.93,⚠️ AVOID,➖ NEUTRAL,1017.53,1149,1.1,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/17/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TOTL
,IDX:TOTO,Surya Toto Indonesia Tbk.,Industrials,,234,0,0,234,234,230,234,0,➡️ FLAT OPEN,78500,1297200,0.06,NORMAL,1.71,💤 LOW,2414880000000,7.77,CHEAP,30.1,,300,202,-22,15.84,32.65,🟡 LOWER HALF,234.8571429,244.9677419,265.7984496,212.1,,,🟡 HOLD,HOLD,SIDEWAYS,37,19.63,⚠️ AVOID,✅ CONFIRM BUY,228.79,256,4.22,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TOTO
,IDX:TOWR,Sarana Menara Nusantara Tbk.,Infrastructure,,374,1.62,4,372,384,372,370,0.54,➡️ FLAT OPEN,10922700,92521307,0.12,NORMAL,3.21,NORMAL,22102689400000,5.45,CHEAP,68.62,,700,310,-46.57142857,19.35,15.38,🟡 LOWER HALF,353.7142857,400.1935484,496.3565891,325.5,,,🟡 HOLD,BUY,SIDEWAYS,44,34.81,🔥 Watchlist,❌ AVOID,344.41,449,2.53,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/18/1900 2:24:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TOWR
,IDX:TOYS,Sunindo Adipersada Tbk.,Consumer Cyclicals,,8,0,0,,,,8,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,9840000000,,—,,,8,8,0,0,,—,,,,8.4,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,7.44,8,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TOYS
,IDX:TPIA,Chandra Asri Pacific Tbk.,Basic Materials,,1980,-3.66,-65,2030,2060,1965,2050,-0.98,➡️ FLAT OPEN,215365100,896507847,0.24,NORMAL,4.8,NORMAL,171725426750000,4.61,CHEAP,430.15,,10500,1205,-81.14285714,63.9,8.28,🟢 NEAR BOTTOM,1821.785714,2894.032258,5575.232558,1265.25,,,🟡 HOLD,SELL,DOWN,38,39.34,🔥 Watchlist,✅ CONFIRM BUY,1836.75,2376,2.76,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/21/1900 16:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TPIA
,IDX:TPMA,Trans Power Marine Tbk.,Transportation & Logistics,,430,0.47,2,428,434,428,428,0,➡️ FLAT OPEN,191900,8509643,0.02,NORMAL,1.4,💤 LOW,1501175760000,6.66,CHEAP,64.52,,635,320,-32.28346457,35,35.56,🟡 LOWER HALF,392.8571429,462.2258065,558.2093023,336,,,🟡 HOLD,HOLD,SIDEWAYS,51,24.52,⚠️ AVOID,➖ NEUTRAL,401.76,498,2.41,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/18/1900 14:24:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TPMA
,IDX:TRAM,Trada Alam Minera Tbk.,Energy,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,,,—,,,50,50,0,0,,—,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,46.5,50,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TRAM
,IDX:TRGU,Cerestar Indonesia Tbk.,Consumer Non-Cyclicals,,173,0,0,173,173,173,173,0,➡️ FLAT OPEN,6100,173373,0.04,NORMAL,0,💤 LOW,1374556795000,206.93,OVERVALUED,0.84,,208,150,-16.82692308,12.67,32.76,🟡 LOWER HALF,175.2142857,178.516129,188.8604651,157.5,,,🟡 HOLD,HOLD,SIDEWAYS,29,17.08,⚠️ AVOID,❌ AVOID,170.01,185,4.01,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TRGU
,IDX:TRIL,Triwira Insanlestari Tbk.,Consumer Cyclicals,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,,,—,,,52,50,-3.846153846,0,0,🟢 NEAR BOTTOM,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,30,11.92,⚠️ AVOID,➖ NEUTRAL,46.5,51,0.29,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TRIL
,IDX:TRIM,Trimegah Sekuritas Indonesia T,Financials,,540,0,5,,,,540,-100,⬇️ GAP DOWN,500,258023,0,NORMAL,,—,3839022000000,6.29,CHEAP,86.64,,800,322,-32.5,69.25,46.65,⚡ MID ZONE,516,524.4516129,593.7829457,338.1,,,🟡 HOLD,HOLD,SIDEWAYS,51,22.21,⚠️ AVOID,➖ NEUTRAL,506.85,626,2.59,,,,,🟢 ACTIVE,📉 LOW,,,2/8/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TRIM
,IDX:TRIN,Perintis Triniti Properti Tbk.,Property & Real Estate,,360,-1.64,-6,372,392,360,366,1.64,➡️ FLAT OPEN,2921000,7999150,0.37,NORMAL,8.89,🌋 VERY HIGH,1638524520000,125.02,OVERVALUED,2.88,,1975,82,-81.7721519,343.9,14.9,🟢 NEAR BOTTOM,408.5,493.2580645,887.76,86.1,,,🟡 HOLD,REDUCE,SIDEWAYS,14,39.88,🔥 Watchlist,❌ AVOID,396.34,432,,,,,,🟢 ACTIVE,📉 LOW,,,1/7/1900 0:00:00,1/20/1900 7:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TRIN
,IDX:TRIO,Trikomsel Oke Tbk.,Consumer Cyclicals,,426,0,0,,,,426,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,,,—,-6.09,,426,338,0,26.04,100,🔴 NEAR 52W HIGH,,,,354.9,,,🟡 HOLD,HOLD,SIDEWAYS,32,7.93,⚠️ AVOID,➖ NEUTRAL,396.18,426,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TRIO
,IDX:TRIS,Trisula International Tbk.,Consumer Cyclicals,,167,0,-1,167,170,165,167,0,➡️ FLAT OPEN,11000,684593,0.02,NORMAL,2.99,💤 LOW,524621148000,8.3,CHEAP,20.11,,284,131,-41.1971831,27.48,23.53,🟡 LOWER HALF,158.8571429,169.2258065,185.5658915,137.55,,,🟡 HOLD,HOLD,SIDEWAYS,52,28.44,⚠️ AVOID,❌ AVOID,155.31,200,2.82,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,TRIS
,IDX:TRJA,Transkon Jaya Tbk.,Industrials,,110,2.8,3,112,112,108,107,4.67,⬆️ GAP UP,59100,959293,0.06,NORMAL,3.64,NORMAL,166122000000,,—,-0.44,,208,89,-47.11538462,23.6,17.65,🟡 LOWER HALF,110.2857143,120.3548387,146.0465116,93.45,,,🟡 HOLD,STRONG_BUY,UP,27,37.25,🔥 Watchlist,❌ AVOID,107.67,132,9.44,,,,,🟢 ACTIVE,📉 LOW,,,1/11/1900 0:00:00,1/22/1900 19:12:00,🟢 EARLY,📈 GAP UP,2026-06-24 10:17:31,TRJA
,IDX:TRON,Teknologi Karya Digital Nusa T,Technology,,99,-1,-1,101,102,98,100,1,➡️ FLAT OPEN,850600,11593887,0.07,NORMAL,4.04,NORMAL,292181472000,,—,-13.29,,326,60,-69.63190184,61.67,13.91,🟢 NEAR BOTTOM,85.85714286,102.3225806,157.1721311,63,,,🟡 HOLD,REDUCE,SIDEWAYS,31,38.88,🔥 Watchlist,❌ AVOID,90.21,119,2.28,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/25/1900 16:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,TRON
,IDX:TRST,Trias Sentosa Tbk.,Basic Materials,,480,0,0,,,,480,-100,⬇️ GAP DOWN,0,289963,0,NORMAL,,—,1347840000000,216.49,OVERVALUED,2.22,,515,400,-6.796116505,16.5,57.39,⚡ MID ZONE,466.4285714,465.8064516,467.5581395,420,,,🟡 HOLD,HOLD,SIDEWAYS,53,11.73,⚠️ AVOID,❌ AVOID,450.5,492,0.41,,,,,🟢 ACTIVE,📉 LOW,,,2/8/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,TRST
,IDX:TRUE,Triniti Dinamik Tbk.,Property & Real Estate,,59,5.36,2,58,66,57,56,3.57,⬆️ GAP UP,145135400,121995087,1.19,NORMAL,15.25,🌋 VERY HIGH,439124264000,,—,-7.85,,535,16,-88.97196262,262.5,8.09,🟢 NEAR BOTTOM,64.92857143,99.12903226,187.2212389,16.8,,,🟡 HOLD,STRONG_BUY,UP,39,57.92,⭐ Strong Buy,➖ NEUTRAL,63.89,71,,,,,,🟢 ACTIVE,📉 LOW,,,2/11/1900 0:00:00,1/21/1900 0:00:00,🟡 MOMENTUM,📈 GAP UP,2026-06-24 10:17:31,TRUE
